ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumRhodium
198861,Rh1 Sb1 Th1,295.81,4,454.8545,293.00,0.101325,10.21,1974,3,1.0
198862,Rh1 Sb1 U1,295.81,4,460.8545,293.00,0.101325,10.35,1974,3,1.0
27768,Li1 O4 Rh1 Ti1,596.95,8,219.9095,293.00,0.101325,4.89,1962,4,1.0
198860,Hf1 Rh1 Sb1,242.50,4,401.3145,293.00,0.101325,10.99,1974,3,1.0
87283,B4 Rh4 Y1,208.58,2,536.4470,293.00,0.101325,8.54,1977,3,4.0
412592,Cl5 Rh1 S1,4171.20,24,310.3885,293.00,0.101325,2.97,2002,3,1.0
427311,Ba1 Rh4.68 Sn9,1276.51,4,1678.5787,293.00,0.101325,8.73,2014,3,4.68
427310,Ba1 Rh4.43 Sn9,1267.67,4,1653.3100,293.00,0.101325,8.66,2014,3,4.43
63589,B0.9 Ce1 Rh2.86,73.47,1,438.9230,293.00,0.101325,9.92,1986,3,2.86
43183,H5 Eu2 Rh1,431.57,4,410.0345,293.00,0.101325,6.31,1996,3,1.0
202438,Rh1 S3 U1,366.76,4,435.2965,293.00,0.101325,7.88,1987,3,1.0
411833,As9 Ca4 Rh12.8,850.12,2,2128.3536,293.00,0.101325,8.31,2001,3,12.8
411834,As9 Rh13 Sm4,855.16,2,2589.6485,293.00,0.101325,10.06,2001,3,13.0
189365,Ba8 Rh2.4 Si43.6,1108.20,1,2565.8484,200.00,0.101325,3.84,2013,3,2.4
189366,Ba8 Rh2.4 Si43.6,1105.96,1,2565.8484,100.00,0.101325,3.85,2013,3,2.4
189364,Ba8 Rh2.4 Si43.6,1110.78,1,2565.8484,300.00,0.101325,3.84,2013,3,2.4
105861,Pu1 Rh3,64.43,1,547.2235,293.00,0.101325,14.10,1967,2,3.0
105860,Pu1 Rh2,419.85,8,446.1490,293.00,0.101325,14.12,1967,2,2.0
105863,Pu5 Rh3,720.66,4,1523.2235,293.00,0.101325,14.04,1974,2,3.0
105862,Pu1 Rh3,66.03,1,547.2235,293.00,0.101325,13.76,1973,2,3.0
105864,Pu5 Rh4,784.98,4,1624.2980,293.00,0.101325,13.74,1976,2,4.0
659978,Rh1 Sb2,258.92,4,344.5745,293.00,0.101325,8.84,1971,2,1.0
20170,C3 H15 Cl3 N9 Rh1 S3,1602.42,4,480.8325,293.00,0.101325,1.99,1980,6,1.0
631311,Eu1 Ge2 Rh2,184.24,2,499.2890,293.00,0.101325,9.00,1988,3,2.0
631308,Eu1 Ge2 Rh2,183.81,2,499.2890,293.00,0.101325,9.02,1985,3,2.0
631309,Eu1 Ge3 Rh1,195.73,2,470.8045,293.00,0.101325,7.99,1985,3,1.0
51491,Bi12 Br2 Rh3,3840.54,8,2970.7835,293.00,0.101325,10.28,2001,3,3.0
239161,Rh1 Si3 U2,224.37,2,661.3925,293.00,0.101325,9.79,2016,3,1.0
12975,Pb1 Rh1.924 Sm2,218.45,2,702.3573,293.00,0.101325,10.68,2018,3,1.924
602646,B4 Rh4 U0.65 Y0.35,209.28,2,633.3783,293.00,0.101325,10.05,1993,4,4.0
105887,Re0.1 Rh0.9,49.03,4,109.5871,293.00,0.101325,14.85,1962,2,0.9
655898,Ge3 Nd4 Rh4,886.13,4,1199.0280,293.00,0.101325,8.99,1990,3,4.0
602648,Ce1 In1 Rh1,200.59,3,356.0145,293.00,0.101325,8.84,1993,3,1.0
199896,Nd1 Rh1,177.73,4,245.3145,293.00,0.101325,9.17,1970,2,1.0
602650,Ce1 In1 Pd0.5 Rh0.5,204.86,3,358.6773,293.00,0.101325,8.72,1993,4,0.5
281291,C4 I2 O4 Rh2,1014.73,4,567.9890,153.00,0.101325,3.72,2003,4,2.0
43240,Rh1 Si1,102.11,4,129.1605,293.00,0.101325,8.40,1965,2,1.0
391446,La23 Mg4 Rh7,2072.00,2,3999.6915,293.00,0.101325,6.41,2009,3,7.0
43241,Rh20 Si13,440.67,1,2386.6080,293.00,0.101325,8.99,1965,2,20.0
602655,B4 Rh4 Y1,208.58,2,536.4470,293.00,0.101325,8.54,1993,3,4.0
432602,Bi14 I9 Rh3,1801.18,2,4371.0435,296.00,0.101325,8.06,2013,3,3.0
614955,B1 Nd1 Rh3,74.41,1,458.2745,293.00,0.101325,10.23,1984,3,3.0
82123,O4 Rh1 Sr2,766.25,8,340.3105,450.00,0.101325,5.90,1996,3,1.0
614956,B2 Nd0.5 Rh3,231.52,3,396.9655,293.00,0.101325,8.54,1985,3,3.0
82124,O4 Rh1 Sr2,765.70,8,340.3105,400.00,0.101325,5.90,1996,3,1.0
82125,O4 Rh1 Sr2,766.17,8,340.3105,350.00,0.101325,5.90,1996,3,1.0
82126,O4 Rh1 Sr2,765.27,8,340.3105,300.00,0.101325,5.91,1996,3,1.0
105911,Rh1 Ru1,27.39,1,202.1445,293.00,0.101325,12.26,1984,2,1.0
82127,O4 Rh1 Sr2,764.09,8,340.3105,250.00,0.101325,5.92,1996,3,1.0
82128,O4 Rh1 Sr2,763.50,8,340.3105,200.00,0.101325,5.92,1996,3,1.0
105913,Rh0.99 Ru2.01 U1,62.90,1,541.2445,293.00,0.101325,14.29,1985,3,0.99
614963,B2 Nd1 Rh3,80.00,1,469.0855,293.00,0.101325,9.74,1987,3,3.0
391447,Mg4 Nd23 Rh7,1924.06,2,4122.2815,293.00,0.101325,7.12,2009,3,7.0
82129,O4 Rh1 Sr2,763.08,8,340.3105,150.00,0.101325,5.92,1996,3,1.0
105912,Rh0.8 Ru0.2,55.05,4,101.0736,293.00,0.101325,12.20,1984,2,0.8
391448,Gd23 Mg4 Rh6.86,1836.59,2,4407.3611,293.00,0.101325,7.97,2009,3,6.86
82130,O4 Rh1 Sr2,762.61,8,340.3105,100.00,0.101325,5.93,1996,3,1.0
131349,La4 Rh5.333 Sn17.333,7354.91,12,3151.9241,112.00,0.101325,8.54,2018,3,5.333
105915,Rh0.93 Sb0.07,57.16,4,102.5218,293.00,0.101325,11.91,1963,2,0.93
614965,B4 Nd1 Rh3.4 Ru0.6,850.33,8,591.7793,293.00,0.101325,9.25,1977,4,3.4
639542,Ho2 P7 Rh12,301.59,1,1759.5440,293.00,0.101325,9.69,1985,3,12.0
82131,O4 Rh1 Sr2,762.26,8,340.3105,50.00,0.101325,5.93,1996,3,1.0
602676,Np1 Rh2 Si2,161.15,2,495.3210,293.00,0.101325,10.21,1993,3,2.0
131348,Ce0.125 Rh0.167 Sn0.542,919.26,48,98.7244,361.00,0.101325,8.56,2018,3,0.167
105914,Rh1 S2,173.18,4,165.2025,293.00,0.101325,6.34,1929,2,1.0
82132,O4 Rh1 Sr2,761.74,8,340.3105,10.00,0.101325,5.93,1996,3,1.0
131347,Ce2 Rh2.667 Sn8.667,7297.20,24,1578.4919,111.00,0.101325,8.62,2018,3,2.667
82133,O4 Rh1 Sr2,761.54,8,340.3105,3.80,0.101325,5.94,1996,3,1.0
105916,Rh1 Sb1 Ti1,225.64,4,270.7245,293.00,0.101325,7.97,1974,3,1.0
105919,Rh1 Sc1,32.95,1,146.0345,293.00,0.101325,7.36,1958,2,1.0
105918,Rh1 Sb1 Zr1,245.43,4,314.0445,293.00,0.101325,8.50,1974,3,1.0
105921,Rh3 Sc1,59.73,1,348.1835,293.00,0.101325,9.67,1973,2,3.0
131350,La0.125 Rh0.167 Sn0.542,926.57,48,98.5732,371.00,0.101325,8.48,2018,3,0.167
105920,Rh3 Sc1,59.32,1,348.1835,293.00,0.101325,9.75,1961,2,3.0
105923,Rh13.6 Sc56.8,2994.70,2,3928.3412,293.00,0.101325,4.36,1985,2,13.6
198387,H0.1 Nb0.8 Rh0.2,34.46,2,94.6437,293.00,0.101325,9.12,1976,3,0.2
105922,Rh13 Sc57,2989.16,2,3876.6885,293.00,0.101325,4.31,1985,2,13.0
105925,Rh1 Sm1,41.64,1,251.4245,293.00,0.101325,10.03,1976,2,1.0
105927,Rh2 Sm1,422.72,8,352.4990,293.00,0.101325,11.08,1976,2,2.0
105926,Rh1 Sm1,41.57,1,251.4245,293.00,0.101325,10.04,1965,2,1.0
105929,Rh1 Sn1,135.16,4,219.7645,293.00,0.101325,10.80,1947,2,1.0
105928,Rh2 Sm1,428.49,8,352.4990,293.00,0.101325,10.93,1966,2,2.0
105931,Rh2 Sn1,191.27,4,320.8390,293.00,0.101325,11.14,1959,2,2.0
105930,Rh1 Sn2,232.39,4,338.4545,293.00,0.101325,9.67,1972,2,1.0
105933,Rh2 Sn1 V1,237.41,4,371.7790,293.00,0.101325,10.40,1976,3,2.0
105932,Rh1 Sn1 Ti1,238.33,4,267.6645,293.00,0.101325,7.46,1974,3,1.0
105935,Rh3 Sn5 Y2,822.77,4,1074.4835,293.00,0.101325,8.67,1984,3,3.0
105934,Rh2 Sn1 V1,240.64,4,371.7790,293.00,0.101325,10.26,1976,3,2.0
92564,Ge22 Mo11.75 Rh1.25,2205.21,4,2850.6181,293.00,0.101325,8.59,2000,3,1.25
105937,Rh2 Sr1,455.64,8,289.7690,293.00,0.101325,8.45,1957,2,2.0
92563,Ge18 Mo6.24 Rh4.76,1822.40,4,2386.4002,293.00,0.101325,8.70,2000,3,4.76
105936,Rh4 Sn13 Yb3,905.92,2,2466.3880,293.00,0.101325,9.04,1980,3,4.0
105939,Rh3 Ta1,57.51,1,484.1735,293.00,0.101325,13.98,1964,2,3.0
105938,Rh1.21 Ta0.79,181.34,6,265.2506,293.00,0.101325,14.57,1964,2,1.21
130353,Ga2 Li1 Rh1,215.96,4,247.4535,296.00,0.101325,7.61,2019,3,1.0
105941,Rh0.92 Ta0.08,56.05,4,107.4645,293.00,0.101325,12.74,1964,2,0.92
412128,Ca5 P12 Rh19,533.06,1,2492.4555,293.00,0.101325,7.76,2002,3,19.0
105943,Rh2 Tb1,420.53,8,361.0690,293.00,0.101325,11.41,1973,2,2.0
14571,Rh6 Sc5 Sn18,4977.32,8,2967.6670,293.00,0.101325,7.92,2020,3,6.0
105942,Rh1 Tb1,39.90,1,259.9945,293.00,0.101325,10.82,1965,2,1.0
14569,Rh6 Sc5 Sn18,4977.32,8,2967.6670,293.00,0.101325,7.92,2020,3,6.0
261240,Ge1.5 Rh1 Se1.5,1867.48,24,328.3995,293.00,0.101325,7.01,2011,3,1.0
412130,Ca6 P19 Rh30,790.56,1,3861.1450,293.00,0.101325,8.11,2002,3,30.0
105945,Rh1 Tc1,27.80,1,200.0745,293.00,0.101325,11.95,1963,2,1.0
14570,Rh6 Sc5 Sn18,4977.32,8,2967.6670,293.00,0.101325,7.92,2020,3,6.0
412131,As19 Rh30 Sr6,882.90,1,4981.4350,293.00,0.101325,9.37,2002,3,30.0
105944,Rh5 Tb1,97.93,1,664.2925,293.00,0.101325,11.26,1973,2,5.0
38427,As1 Pt0.4 Rh0.3 Ru0.3 S1,193.90,4,245.6634,293.00,0.101325,8.42,1979,5,0.3
412132,Eu6 P19 Rh30,801.79,1,4532.4250,293.00,0.101325,9.39,2002,3,30.0
105947,Rh0.955 Tc0.045,55.13,4,100.9811,293.00,0.101325,12.17,1963,2,0.955
60926,Rh6 Sn18.4 Tb4.6,2612.11,4,3521.3750,293.00,0.101325,8.95,1987,3,6.0
412133,As19 Eu6 Rh30,878.77,1,5367.4750,293.00,0.101325,10.14,2002,3,30.0
105946,Rh1 Tc1,27.95,1,200.0745,293.00,0.101325,11.89,1963,2,1.0
412134,P19 Rh30 Yb6,785.21,1,4658.9050,293.00,0.101325,9.85,2002,3,30.0
105949,Rh3 Th1,71.27,1,535.2535,293.00,0.101325,12.47,1975,2,3.0
105948,Rh2 Th1,108.54,2,434.1790,293.00,0.101325,13.29,1963,2,2.0
105950,Rh3 Th1,70.91,1,535.2535,293.00,0.101325,12.54,1961,2,3.0
105953,Rh1 Ti1,30.55,1,148.9745,1273.00,0.101325,8.10,1988,2,1.0
105952,Rh1 Ti1,29.21,1,148.9745,293.00,0.101325,8.47,1964,2,1.0
105955,Rh3 Ti1,55.87,1,351.1235,293.00,0.101325,10.44,1968,2,3.0
415464,B3 Fe1 Rh6,224.50,2,694.7300,293.00,0.101325,10.28,2005,3,6.0
105954,Rh0.25 Ti0.75,31.67,2,61.1936,293.00,0.101325,6.42,1966,2,0.25
105958,Rh0.9 Ti0.1,55.35,4,95.7571,293.00,0.101325,11.49,1966,2,0.9
105956,Rh3 Ti1,55.87,1,351.1235,293.00,0.101325,10.44,1966,2,3.0
105960,Rh2 Tm1,407.86,8,371.0790,293.00,0.101325,12.09,1966,2,2.0
610912,As1 Mn1 Rh1,135.26,3,230.9345,293.00,0.101325,8.51,1987,3,1.0
105959,Rh1 Tm1,37.87,1,270.0045,293.00,0.101325,11.84,1965,2,1.0
610915,As1 Mn1 Rh1,134.21,3,230.9345,130.00,0.101325,8.57,1984,3,1.0
105962,Rh3 U1,63.43,1,541.2535,293.00,0.101325,14.17,1989,2,3.0
610914,As1 Mn1 Rh1,135.14,3,230.9345,300.00,0.101325,8.51,1984,3,1.0
105961,Rh3 U1,63.43,1,541.2535,293.00,0.101325,14.17,1981,2,3.0
105964,Rh1 V3,109.57,2,253.8945,298.00,0.101325,7.70,1968,2,1.0
105963,Rh1 V1,27.17,1,152.0145,293.00,0.101325,9.29,1977,2,1.0
105966,Rh3 V1,54.18,1,354.1635,293.00,0.101325,10.85,1977,2,3.0
105965,Rh1 V3,109.49,2,253.8945,293.00,0.101325,7.70,1977,2,1.0
105968,Rh5 V3,217.19,2,658.1925,293.00,0.101325,10.06,1973,2,5.0
105967,Rh3 V1,54.18,1,354.1635,293.00,0.101325,10.85,1977,2,3.0
105970,Rh3 W1,112.02,2,487.0735,293.00,0.101325,14.44,1966,2,3.0
105969,Rh0.85 V0.15,54.57,4,93.5543,293.00,0.101325,11.39,1977,2,0.85
105972,Rh1 Y1,39.55,1,189.9795,293.00,0.101325,7.98,1965,2,1.0
105971,Rh0.808 W0.192,27.49,2,116.9674,293.00,0.101325,14.13,1956,2,0.808
105974,Rh2 Y1,420.19,8,291.0540,293.00,0.101325,9.20,1985,2,2.0
105973,Rh1 Y1,39.65,1,189.9795,293.00,0.101325,7.96,1976,2,1.0
105975,Rh2 Y1,421.54,8,291.0540,293.00,0.101325,9.17,1973,2,2.0
105978,Rh2 Yb1,410.50,8,375.1890,293.00,0.101325,12.14,1964,2,2.0
5826,H54 Cl4 N33 Rh3,1703.92,2,961.6865,150.00,0.101325,1.87,2019,4,3.0
105977,Rh5 Y1,98.29,1,594.2775,293.00,0.101325,10.04,1973,2,5.0
196850,Rh3 W1,114.33,2,487.0735,293.00,0.101325,14.15,1965,2,3.0
105980,Rh1 Zr1,34.49,1,192.2945,293.00,0.101325,9.26,1988,2,1.0
105979,Rh1 Zr1,157.30,4,192.2945,293.00,0.101325,8.12,1988,2,1.0
105981,Rh1 Zr1,35.77,1,192.2945,943.00,0.101325,8.93,1978,2,1.0
105984,Rh3 Zr1,60.61,1,394.4435,293.00,0.101325,10.81,1988,2,3.0
105983,Rh0.07 Zr0.93,44.70,2,91.9098,293.00,0.101325,6.83,1965,2,0.07
10173,F5 Rh1,663.94,8,196.0745,293.00,0.101325,3.92,1973,2,1.0
197296,Rh0.67 Ti1.33,30.08,1,131.4269,293.00,0.101325,7.26,1964,2,0.67
105985,Rh3 Zr1,60.56,1,394.4435,293.00,0.101325,10.82,1959,2,3.0
20327,C6 K3 N6 Rh1 S6,984.81,2,566.8665,293.00,0.101325,1.91,1953,5,1.0
43338,Rh5 Si3,209.81,2,589.6305,293.00,0.101325,9.33,1963,2,5.0
105987,Rh5 V3,217.19,2,658.1925,293.00,0.101325,10.06,1973,2,5.0
416207,B3 Fe1.3 Rh5.7,217.79,2,681.1627,293.00,0.101325,10.39,2007,3,5.7
639619,Ho3 Rh2,3084.57,28,696.9390,293.00,0.101325,10.51,1976,2,2.0
627334,Cu0.5 Fe0.5 Rh2 Se4,1086.37,8,577.6890,293.00,0.101325,7.06,1982,4,2.0
292069,B2 Ce1 Rh2.85 Ru0.15,80.06,1,464.9648,293.00,0.101325,9.64,1990,4,2.85
639620,Ho1 Rh1,38.89,1,266.0045,293.00,0.101325,11.36,1965,2,1.0
627333,Cu0.5 Fe0.5 Rh2 S4,952.76,8,390.1050,300.00,0.101325,5.44,1978,4,2.0
639621,Ho7 Rh3,496.28,2,1457.7335,293.00,0.101325,9.76,1973,2,3.0
292068,B2 Ce1 Rh0.3 Ru2.7,79.24,1,464.9534,293.00,0.101325,9.74,1990,4,0.3
639626,Ho1 Rh2,409.51,8,367.0790,293.00,0.101325,11.91,1961,2,2.0
639629,Ho1 Rh2 Si2,160.16,2,423.2510,293.00,0.101325,8.78,1982,3,2.0
10199,H15 Cl3 N5 Rh1,942.03,4,292.5795,293.00,0.101325,2.06,1973,4,1.0
639634,Ho1 Rh2 Si2,159.43,2,423.2510,293.00,0.101325,8.82,1984,3,2.0
10200,H15 Br3 N5 Rh1,1042.29,4,425.9295,293.00,0.101325,2.71,1973,4,1.0
43362,As1 Rh2,183.06,4,277.0690,293.00,0.101325,10.05,1962,2,2.0
639638,Ho1 Rh1 Sn1,183.90,3,384.6945,293.00,0.101325,10.42,1973,3,1.0
33645,O3 Rh2,103.05,2,250.1460,293.00,0.101325,8.06,1928,2,2.0
639636,Ho2 Rh1 Si3,438.50,4,515.1925,293.00,0.101325,7.80,1984,3,1.0
639640,Ho5 Rh6 Sn18,2599.61,4,3567.5170,293.00,0.101325,9.12,1980,3,6.0
173721,Bi0.18 O4 Rh2 Yb0.48,293.08,4,386.8206,173.00,0.101325,8.77,2009,4,2.0
173720,Bi0.26 Eu0.38 O4 Rh2,300.53,4,378.2246,173.00,0.101325,8.36,2009,4,2.0
173719,Bi0.26 Nd0.36 O4 Rh2,303.89,4,372.4062,173.00,0.101325,8.14,2009,4,2.0
291920,Cr1.5 Fe1 Rh0.5 S4,990.43,8,312.6433,293.00,0.101325,4.19,1980,4,0.5
409885,Rh7 Sb6 Yb4,647.75,2,2130.1815,293.00,0.101325,10.92,2006,3,7.0
431661,Ho3 In3.61 Rh2.39,193.06,1,1150.8583,293.00,0.101325,9.90,2016,3,2.39
431662,Ho3 In4 Rh2,197.09,1,1156.2190,293.00,0.101325,9.74,2016,3,2.0
34049,Rh1 Sb3,786.89,8,466.3245,293.00,0.101325,7.87,1974,2,1.0
34052,As3 Rh1,603.50,8,325.8345,293.00,0.101325,7.17,1974,2,1.0
43337,Rh2 Si1,156.91,4,230.2350,293.00,0.101325,9.75,1963,2,2.0
199401,Rh1.4 Si1,68.16,2,169.5903,293.00,0.101325,8.26,1960,2,1.4
85616,O15 Rh5 Sr6,4215.69,12,1271.0775,293.00,0.101325,6.01,1998,3,5.0
152396,La18 Li8 O39 Rh5,1836.44,2,3685.2255,293.00,0.101325,6.66,2005,4,5.0
152397,Li8 O39 Pr18 Rh5,1753.74,2,3721.2255,293.00,0.101325,7.05,2005,4,5.0
89533,P6 Rh7 Sr2,503.10,2,1068.5815,293.00,0.101325,7.05,1999,3,7.0
28245,Br3 Rh1,408.45,4,340.7745,293.00,0.101325,5.54,1968,2,1.0
10367,H16 Cl2 N5 O8 Rh1,1246.24,4,386.1295,293.00,0.101325,2.06,1972,5,1.0
419895,Gd1 Rh1 Zn1,229.23,4,323.6945,293.00,0.101325,9.38,2009,3,1.0
419896,Rh1 Tb1 Zn1,226.01,4,325.3645,293.00,0.101325,9.56,2009,3,1.0
419894,Rh1 Sm1 Zn1,231.83,4,316.7945,293.00,0.101325,9.08,2009,3,1.0
155802,In5 Nd1 Rh1,160.77,1,819.4145,293.00,0.101325,8.46,2006,3,1.0
155803,In5 Rh1 Tb1,156.94,1,834.0945,293.00,0.101325,8.83,2006,3,1.0
109636,C6 H4 K3 O14 Rh1,2248.35,6,518.4585,293.00,0.101325,2.30,1983,5,1.0
98947,Al59.48 Rh28 Ti32.52,1808.76,1,5992.5644,293.00,0.101325,5.50,2004,3,28.0
656134,Ce1 Ge1 Ir0.49 Rh0.51,235.34,4,358.9260,293.00,0.101325,10.13,1991,4,0.51
199908,Lu1 Rh2 Si2,170.29,2,433.2910,293.00,0.101325,8.45,1986,3,2.0
171656,F6 O2 Rh1,116.09,1,247.0725,133.00,0.101325,3.53,2006,3,1.0
199907,La1 Rh2 Si2,173.99,2,397.2310,293.00,0.101325,7.58,1986,3,2.0
79016,P3 Rh1 Si3,232.25,2,278.2425,293.00,0.101325,3.98,1995,3,1.0
199906,Rh2 Si2 Y1,161.19,2,347.2260,293.00,0.101325,7.15,1986,3,2.0
433530,La0.48 O4 Rh1 Sr1.52,193.16,2,364.9297,293.00,0.101325,6.27,2017,4,1.0
155804,Dy1 In5 Rh1,155.82,1,837.6745,293.00,0.101325,8.93,2006,3,1.0
155805,Ho1 In5 Rh1,155.65,1,840.1045,293.00,0.101325,8.96,2006,3,1.0
647955,P2 Pr1 Rh2,164.31,2,404.9990,293.00,0.101325,8.19,1987,3,2.0
615187,B2 Pr1 Rh3,80.24,1,465.7555,293.00,0.101325,9.64,1983,3,3.0
419897,Dy1 Rh1 Zn1,224.09,4,328.9445,293.00,0.101325,9.75,2009,3,1.0
602898,Cu1 Rh2 Se4,1082.89,8,581.5390,293.00,0.101325,7.13,1993,3,2.0
419898,Ho1 Rh1 Zn1,222.42,4,331.3745,293.00,0.101325,9.90,2009,3,1.0
615189,B2 Pr0.5 Rh3,233.94,3,395.3005,293.00,0.101325,8.42,1985,3,3.0
631575,Eu1 Rh2 Si2,172.89,2,410.2810,293.00,0.101325,7.88,1984,3,2.0
631572,Eu5 Rh2,871.21,4,961.9490,293.00,0.101325,7.33,1983,2,2.0
615190,B4 Pr1 Rh4,214.38,2,588.4520,293.00,0.101325,9.12,1987,3,4.0
631573,Eu3 Rh1,526.67,4,556.9545,293.00,0.101325,7.02,1983,2,1.0
615193,B2 Pr1 Rh3,80.29,1,465.7555,300.00,0.101325,9.63,1985,3,3.0
615192,B1 Pr1 Rh3,75.15,1,454.9445,293.00,0.101325,10.05,1985,3,3.0
98971,Rh1 Sc6 Te2,197.99,1,626.0345,293.00,0.101325,5.25,2004,3,1.0
631577,Eu1 Rh1 Si3,172.96,2,337.2925,293.00,0.101325,6.48,1986,3,1.0
169320,C18 H48 B8 N1 P2 Rh1,2895.35,4,528.0915,110.00,0.101325,1.21,2010,6,1.0
631583,Eu3 Rh4 Sn13,926.57,2,2403.1480,293.00,0.101325,8.61,1980,3,4.0
169319,C7 H24 B8 P1 Rh1,1487.56,4,326.8015,110.00,0.101325,1.46,2010,5,1.0
631580,Eu1 Rh2 Si2,172.89,2,410.2810,293.00,0.101325,7.88,1983,3,2.0
615198,B2 Pr1 Rh3,80.31,1,465.7555,293.00,0.101325,9.63,1987,3,3.0
169321,C13 H39 B8 P2 Rh1,2290.87,4,444.9575,110.00,0.101325,1.29,2010,5,1.0
615200,B4 Pr1 Rh3.4 Ru0.6,853.17,8,588.4493,293.00,0.101325,9.16,1977,4,3.4
631584,Eu3 Rh4 Sn13,926.57,2,2403.1480,293.00,0.101325,8.61,1982,3,4.0
43501,Rh1 Sb2,254.42,4,344.5745,293.00,0.101325,9.00,1961,2,1.0
131587,Li1.97 O3 Rh0.715 Ru0.305,217.36,4,164.7614,293.00,0.101325,5.03,2020,4,0.715
405715,C3 H20 Cl6 N9 O1 Rh1,931.79,2,512.0295,293.00,0.101325,1.82,1996,6,1.0
43503,Bi2 Rh1,293.68,4,519.0345,293.00,0.101325,11.74,1961,2,1.0
131586,Li1.876 O3 Rh1.124,217.04,4,174.6223,293.00,0.101325,5.34,2020,3,1.124
56380,Ce1 Ge2.325 Rh0.675,320.70,4,377.1170,293.00,0.101325,7.81,1989,3,0.675
43511,As1 Rh2,182.67,4,277.0690,293.00,0.101325,10.07,1961,2,2.0
291921,Cr0.8 Fe1 Rh1.2 S4,980.63,8,346.9954,293.00,0.101325,4.70,1980,4,1.2
51957,In1 La1 Rh1,207.22,3,354.8045,293.00,0.101325,8.53,1974,3,1.0
89610,Mg1 P4 Rh6,150.57,1,754.6370,293.00,0.101325,8.32,1999,3,6.0
647991,P1 Rh2,166.19,4,233.1190,293.00,0.101325,9.32,1960,2,2.0
89611,As4 Mg1 Rh6,165.37,1,930.4370,293.00,0.101325,9.34,1999,3,6.0
89612,As4 Ca1 Rh6,168.63,1,946.2070,293.00,0.101325,9.32,1999,3,6.0
89613,As4 Rh6 Sr1,172.30,1,993.7470,293.00,0.101325,9.58,1999,3,6.0
89614,As4 Rh6 Yb1,168.82,1,1079.1670,293.00,0.101325,10.62,1999,3,6.0
261404,La4 P9 Rh8,1422.74,4,1642.9660,293.00,0.101325,7.67,2011,3,8.0
647999,P3 Rh1,511.23,8,193.9845,293.00,0.101325,5.04,1960,2,1.0
647996,As7 Rh12,275.95,1,1737.3340,293.00,0.101325,10.45,1984,2,12.0
292072,B2 Rh3 Sm1,79.45,1,475.1955,293.00,0.101325,9.93,1983,3,3.0
10475,C4 H16 Cs4 O20 Rh2,1140.24,2,1117.9410,293.00,0.101325,3.26,1980,5,2.0
648002,P1 Rh1 Se1,194.61,4,211.0045,293.00,0.101325,7.20,1963,3,1.0
10476,C4 H16 Cl2 Cs4 Na2 O20 Rh2,1293.34,2,1234.8210,293.00,0.101325,3.17,1980,7,2.0
648003,P1 Rh1 Ta1,167.73,4,312.9945,293.00,0.101325,12.39,1983,3,1.0
648001,P1 Rh1 S1,179.41,4,164.1085,293.00,0.101325,6.08,1963,3,1.0
67327,C2 Ce1 Rh1,235.03,4,265.2165,293.00,0.101325,7.50,1989,3,1.0
648007,P7 Rh12 Yb2,301.52,1,1775.7640,293.00,0.101325,9.78,1985,3,12.0
67328,C2 Rh1 Sm1,110.61,2,275.4465,293.00,0.101325,8.27,1989,3,1.0
648004,P7 Rh12 Tb2,304.01,1,1747.5240,293.00,0.101325,9.55,1985,3,12.0
648005,P7 Rh12 Y2,303.85,1,1607.4940,293.00,0.101325,8.79,1985,3,12.0
648010,P7 Rh12 Zr2,295.89,1,1612.1240,293.00,0.101325,9.05,1985,3,12.0
198398,B0.7 Rh3 Sc1,67.82,1,355.7512,293.00,0.101325,8.71,1973,3,3.0
198399,C1 Rh3 Sc1,64.82,1,360.1945,293.00,0.101325,9.23,1973,3,3.0
648009,P1 Rh1 Zr1,181.51,4,223.2645,293.00,0.101325,8.17,1983,3,1.0
182716,H15 Cl1 N5 O4 Rh1 W1,1004.36,4,469.5255,293.00,0.101325,3.11,2010,6,1.0
85733,O4 Rh2 Sr0.97,92.60,1,351.1364,293.00,0.101325,6.30,1998,3,2.0
82396,C1 B2 Gd1 Rh1.868,146.35,2,379.6902,292.00,0.101325,8.62,1996,4,1.868
255631,Cl6 Na3 Rh1,478.95,2,382.7445,303.00,0.101325,2.65,2018,3,1.0
55761,Rh2 Si2 Tb1,156.14,2,417.2410,4.20,0.101325,8.87,1983,3,2.0
55760,Rh2 Si2 Tb1,161.41,2,417.2410,300.00,0.101325,8.58,1983,3,2.0
55766,Ho1 Rh2 Si2,166.94,2,423.2510,300.00,0.101325,8.42,1983,3,2.0
85749,Ni4.58 Rh0.42 Si3 Y1,484.27,4,484.5061,296.00,0.101325,6.65,1998,4,0.42
171677,Rh1,46.31,4,101.0745,293.00,0.101325,14.50,2006,1,1.0
171676,Ce1.86 In8 Rh1.01,266.34,1,1281.2684,293.00,0.101325,7.99,2006,3,1.01
171681,Ce1.88 In8 Rh0.97,266.38,1,1280.0279,293.00,0.101325,7.98,2006,3,0.97
171680,Ce1.8 In8 Rh0.98,266.14,1,1269.8290,293.00,0.101325,7.92,2006,3,0.98
656236,Ce1 Ge1 Rh1,236.24,4,313.7845,293.00,0.101325,8.82,1991,3,1.0
639862,In1 La1 Rh1,207.08,3,354.8045,293.00,0.101325,8.54,1989,3,1.0
