ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumVanadium
654841,C5 V6,323.09,3,365.6950,293.00,0.101325,5.64,1968,2,6.0
241496,Bi1 O4 V1,309.52,4,323.9160,293.00,0.101325,6.95,2016,3,1.0
291007,H3 B3 Cr3.06 Mg2.94 Na0.99 O31 Si6 V3,1662.82,3,1106.1135,293.00,0.101325,3.31,2014,8,3.0
107633,Fe10 Ho1 V2,339.73,2,825.3100,4.20,0.101325,8.07,1990,3,2.0
291006,H3 B3 Cr2.617 Mg3.383 Na1 O31 Si6 V2.92,1661.11,3,1090.0015,293.00,0.101325,3.27,2014,8,2.92
202907,Cs1 Mo2 O8 V1,221.44,1,503.7220,293.00,0.101325,3.78,1989,4,1.0
202909,Cs2 O17 P4 V3,1497.19,4,814.5030,293.00,0.101325,3.61,1989,4,3.0
202910,H5 O7 P1 V1,528.82,4,198.9430,293.00,0.101325,2.50,1989,4,1.0
202911,Na1 O12 P3 V3,894.52,4,460.7080,293.00,0.101325,3.42,1989,4,3.0
92044,H2 Ca10 O26 V6,575.49,1,1124.4300,293.00,0.101325,3.24,2000,4,6.0
30331,B2 V1,23.80,1,72.5620,293.00,0.101325,5.06,1949,2,1.0
154911,Li1.048 O4 V0.974 Zn0.982,1653.49,18,185.0770,293.00,0.101325,3.35,2006,4,0.974
69459,H16 Al4 Ni0.5 O20 V2 Zn0.5,811.09,2,607.9480,293.00,0.101325,2.49,1990,6,2.0
154910,Li1 Mg1 O4 V1,303.19,4,146.1850,293.00,0.101325,3.20,2006,4,1.0
638507,H0.5 Ti0.5 V0.5,34.01,2,49.9240,293.00,0.101325,4.87,1981,3,0.5
245807,Ca1.51 O7 Ta1.1 Ti1.32 V0.04,1073.21,8,436.8244,293.00,0.101325,5.41,2008,5,0.04
202977,Mo2.4 O16 V3.6,289.25,1,669.6240,293.00,0.101325,3.84,1989,3,3.6
291073,C8 H54 Mn2 N2 O43 V10,2242.10,2,1485.7710,292.00,0.101325,2.20,2015,6,10.0
638525,H2 V1,77.91,4,52.9560,293.00,0.101325,4.51,1961,2,1.0
638531,H5 V2 Zr1,499.05,8,198.1400,293.00,0.101325,5.27,1991,3,2.0
638528,H2 V1,77.91,4,52.9560,293.00,0.101325,4.51,1986,2,1.0
638534,H4 V2 Zr1,485.59,8,197.1320,293.00,0.101325,5.39,1986,3,2.0
291081,Nb1.18 P1 S10 V0.82,1259.46,4,503.0146,290.00,0.101325,2.65,2015,4,0.82
638532,D5 V2 Zr1,499.81,8,203.1800,310.00,0.101325,5.40,1991,3,2.0
638533,D4 V2 Zr1,482.63,8,201.1640,293.00,0.101325,5.54,1986,3,2.0
253179,Ba1 Ca6 F1 O16 P0.49 Si1.53 V2,1153.62,3,812.8309,293.00,0.101325,3.51,2015,7,2.0
253178,Ba0.99 Ca6 F1 Na0.01 O16 P2.39 Si1 V0.61,1122.13,3,784.8382,296.00,0.101325,3.48,2015,8,0.61
92112,La0.98 Mn0.88 O3 V0.1,246.05,4,237.5700,293.00,0.101325,6.41,2000,4,0.1
92113,La0.99 Mn0.79 O3 V0.2,246.00,4,239.1085,293.00,0.101325,6.46,2000,4,0.2
92114,La0.98 Mn0.686 O3 V0.294,245.87,4,236.7940,293.00,0.101325,6.40,2000,4,0.294
249616,H32 As6 Co2 O57 V15,3249.86,2,2275.6790,293.00,0.101325,2.33,2008,5,15.0
92115,La1 Mn0.6 O3 V0.4,245.84,4,240.2470,293.00,0.101325,6.49,2000,4,0.4
249617,H32 As6 Ni2 O57 V15,3245.82,2,2275.2390,293.00,0.101325,2.33,2008,5,15.0
92116,La1 Mn0.5 O3 V0.5,245.83,4,239.8470,293.00,0.101325,6.48,2000,4,0.5
92117,La1 Mn0.4 O3 V0.6,245.41,4,239.4470,293.00,0.101325,6.48,2000,4,0.6
92118,La0.99 Mn0.297 O3 V0.693,244.30,4,237.1365,293.00,0.101325,6.45,2000,4,0.693
30415,O0.532 V1,30.25,2,59.4515,293.00,0.101325,6.53,1953,2,1.0
92119,La0.99 Mn0.2 O3 V0.79,243.46,4,236.7485,293.00,0.101325,6.46,2000,4,0.79
92120,La0.99 Mn0.1 O3 V0.89,242.46,4,236.3485,293.00,0.101325,6.47,2000,4,0.89
30417,B2 V1,23.85,1,72.5620,293.00,0.101325,5.05,1954,2,1.0
245847,Li5 O9 P2 V1,672.13,4,291.5660,293.00,0.101325,2.88,2008,4,1.0
66840,Ag1 K2 S4 V1,1675.25,8,365.2660,293.00,0.101325,2.90,1996,4,1.0
66841,Ag1 Rb2 S4 V1,1802.54,8,458.0060,293.00,0.101325,3.38,1996,4,1.0
291127,Al0.07 Ca2.92 Fe1.33 Mg0.19 Mn0.03 Na0.04 O12 Si2.21 Ti1.04 V0.04 Zr0.13,1809.60,8,518.1597,293.00,0.101325,3.80,2014,11,0.04
104929,Mn0.2 Ni1 Sn0.5 V0.3,221.88,8,144.3250,293.00,0.101325,8.64,1976,4,0.3
203091,O8 P2 Rb2 V1,833.92,4,411.8120,293.00,0.101325,3.28,1989,4,1.0
203092,Cs2 O8 P2 V1,916.01,4,506.6920,293.00,0.101325,3.67,1989,4,1.0
92161,H44 Ni2 O46 V10,905.55,1,1407.1260,293.00,0.101325,2.58,2000,4,10.0
92162,H44 Co2 O46 V10,908.17,1,1407.5660,293.00,0.101325,2.57,2000,4,10.0
92163,C5 H35 N5 Na1 O33 V10,1675.47,2,1225.7270,293.00,0.101325,2.43,2000,6,10.0
168269,Li3 O12 P3 V2,891.77,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
168270,Li3 O12 P3 V2,889.51,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
168267,Li3 O12 P3 V2,892.68,4,407.5950,293.00,0.101325,3.03,2010,4,2.0
168268,Li3 O12 P3 V2,890.22,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
168265,Li3 O12 P3 V2,890.19,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
168266,Li3 O12 P3 V2,889.47,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
168264,Li3 O12 P3 V2,889.79,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
253209,H2 Cl1 Cu3 K1 O9 V2,440.78,2,513.0870,293.00,0.101325,3.87,2015,6,2.0
155018,Ag1 Ca2 Co2 O12 V3,1939.10,8,650.6980,293.00,0.101325,4.46,2005,5,3.0
168271,Li3 O12 P3 V2,890.03,4,407.5950,293.00,0.101325,3.04,2010,4,2.0
30541,Cd1.3332 Na0.3333 O3.9996 V0.9999,370.55,4,272.4388,293.00,0.101325,4.88,1979,4,0.9999
155019,Ag1 Ca2 Ni2 O12 V3,1911.24,8,650.2580,293.00,0.101325,4.52,2005,5,3.0
155027,H40 K10 O102 V34,4913.67,2,3795.1780,294.00,0.101325,2.57,1991,4,34.0
104974,Mn0.51 Si1 V2.49,102.44,2,182.9460,293.00,0.101325,5.93,1976,3,2.49
104981,Mn1 Ta2 V3,344.18,4,569.6600,293.00,0.101325,10.99,1953,3,3.0
155033,Cu2 Hg0.6 Nd0.53 O6.94 Sr2.47 V0.4,179.17,1,671.7317,293.00,0.101325,6.23,2005,6,0.4
241680,H1 Mn6 O14 V3,595.05,2,707.4540,298.00,0.101325,3.95,2016,4,3.0
241678,H2 Co3 K2 O10 V2,460.01,2,518.8760,298.00,0.101325,3.75,2016,5,2.0
241679,H4 Mn5 O12 V2,494.41,2,572.6000,298.00,0.101325,3.85,2016,4,2.0
241677,H2 K2 Mn3 O10 V2,486.18,2,506.9060,298.00,0.101325,3.46,2016,5,2.0
433853,Cs2 F1 Mn1 O9 V3,2197.23,8,636.5710,298.00,0.101325,3.85,2018,5,3.0
104992,Mn1.2 Ti1 V0.8,166.53,4,154.5800,4.20,0.101325,6.17,1982,3,0.8
104993,Mn1.2 Ti1 V0.8,167.21,4,154.5800,293.00,0.101325,6.14,1982,3,0.8
68348,H1 As0.17 Ba1.8 Fe0.56 Mn0.44 O9 Sr0.2 V1.83,404.55,2,571.1412,293.00,0.101325,4.69,1987,8,1.83
433852,Cl1 Cs3 Mn1 O12 V4,823.17,2,884.8680,298.00,0.101325,3.57,2018,5,4.0
104998,Mn1 V1,24.39,1,105.8800,293.00,0.101325,7.21,1975,2,1.0
291191,Bi0.85 Fe0.95 O3 Sr0.15 V0.05,370.37,6,294.3775,293.00,0.101325,7.92,2015,5,0.05
291190,Bi0.85 Fe0.97 O3 Sr0.15 V0.03,370.88,6,294.4757,293.00,0.101325,7.91,2015,5,0.03
105000,Mn0.6 V1.4 Zr1,393.83,8,195.5000,293.00,0.101325,6.59,1974,3,1.4
104999,Mn1 V1,25.13,1,105.8800,293.00,0.101325,7.00,1985,2,1.0
92225,H4 Li2 Mn1 O14 V4,534.83,2,500.5960,293.00,0.101325,3.11,2000,5,4.0
418373,F2 Mg5.96 Na2 O22 Si8 V0.028,885.70,2,806.9599,100.00,0.101325,3.03,2008,6,0.028
418376,F2 Mg5.98 Na2 O22 Si8 V0.016,889.56,2,806.8348,280.00,0.101325,3.01,2008,6,0.016
418377,F2 Mg5.89 Na2.09 O22 Si8 V0.04,892.17,2,807.9386,340.00,0.101325,3.01,2008,6,0.04
92242,Li2.78 O12 P3 V1.8 Zr0.2,906.28,4,414.1244,293.00,0.101325,3.04,2000,5,1.8
418374,F2 Mg5.94 Na2 O22 Si8 V0.026,886.78,2,806.3718,160.00,0.101325,3.02,2008,6,0.026
418375,F2 Mg5.93 Na2 O22 Si8 V0.032,888.48,2,806.4344,220.00,0.101325,3.01,2008,6,0.032
82856,K1 Na1 O6 V2,600.99,4,259.9640,293.00,0.101325,2.87,1996,4,2.0
30687,Mn2 O7 V2,260.04,2,323.7530,293.00,0.101325,4.13,1984,3,2.0
5039,H8 O10 Sr1 V2,1738.36,8,357.5540,293.00,0.101325,2.73,1970,4,2.0
418380,F2 Mg5.95 Na2 O22 Si8 V0.018,899.62,2,806.2074,621.00,0.101325,2.98,2008,6,0.018
418381,F2 Mg5.92 Na2.06 O22 Si8 V0.018,901.77,2,806.8575,729.00,0.101325,2.97,2008,6,0.018
418378,F2 Mg5.95 Na2.03 O22 Si8 V0.04,892.93,2,808.0178,406.00,0.101325,3.01,2008,6,0.04
418379,F2 Mg5.95 Na2.03 O22 Si8 V0.018,896.43,2,806.8971,514.00,0.101325,2.99,2008,6,0.018
199612,Si2 V1,115.30,3,107.1120,293.00,0.101325,4.62,1968,2,1.0
418382,F2 Mg5.91 Na2.06 O22 Si8 V0.028,904.72,2,807.1238,836.00,0.101325,2.96,2008,6,0.028
418383,F2 Mg5.91 Na2.07 O22 Si8 V0.034,907.58,2,807.6594,944.00,0.101325,2.96,2008,6,0.034
655083,D1 V2,30.96,1,103.8960,300.00,0.101325,5.57,1973,2,2.0
105050,Mo0.125 Ni0.75 V0.125,46.93,4,62.3925,293.00,0.101325,8.83,1979,3,0.125
105059,Mo0.3 P1 V0.7,54.91,2,95.4100,293.00,0.101325,5.77,1965,3,0.7
105060,Mo0.9 P1 V0.1,28.38,1,122.4100,293.00,0.101325,7.16,1965,3,0.1
291247,F30 Na3 U6 V1,1084.73,2,2118.0900,100.00,0.101325,6.48,2015,4,1.0
92292,H1.24 Co0.464 O5 P1 V0.944,352.17,4,187.6458,293.00,0.101325,3.54,2000,5,0.944
105082,Mo0.33 Re0.33 V0.34,29.36,2,110.4258,293.00,0.101325,12.49,1987,3,0.34
168380,C3 H11 Cl2 O4 V1,918.35,4,232.9570,293.00,0.101325,1.68,2010,5,1.0
168381,C4 H12 Cl2 O6 V2,291.98,1,328.9140,173.00,0.101325,1.87,2010,5,2.0
418372,Cu3 O4 V1,188.23,2,305.5860,293.00,0.101325,5.39,2008,3,1.0
92317,O9 Re2 V1,740.66,4,567.3310,293.00,0.101325,5.09,2000,3,1.0
168382,C12 H28 Cl2 O7 V2,2041.31,4,457.1290,293.00,0.101325,1.49,2010,5,2.0
92325,Cu2.324 O11 V4,396.75,2,527.4392,293.00,0.101325,4.42,2000,3,4.0
258916,Bi4 Ca4 Ge4 La2 O26 V2,600.61,1,2082.2740,293.00,0.101325,5.76,2017,6,2.0
105109,Mo1 V1,29.56,1,146.8800,293.00,0.101325,8.25,1962,2,1.0
105110,Mo1 V1 Zr1,418.51,8,238.1000,293.00,0.101325,7.56,1973,3,1.0
291290,H33 Mo10 O54 P1 V2,2090.10,2,1989.4600,120.00,0.101325,3.16,2015,5,2.0
5594,Co1.2 O4 V1.8,592.49,8,226.4040,160.00,0.101325,5.08,2019,3,1.8
291289,H77 Mo10 O76 P1 V2,2932.27,2,2385.7900,120.00,0.101325,2.70,2015,5,2.0
5595,Co1.2 O4 V1.8,592.13,8,226.4040,120.00,0.101325,5.08,2019,3,1.8
291293,H77 Mo10 O76 P1 V2,2928.90,2,2385.7900,120.00,0.101325,2.71,2015,5,2.0
291292,H21 Mo10 O48 P1 V2,1833.14,2,1881.3700,120.00,0.101325,3.41,2015,5,2.0
291291,H21 Mo10 O48 P1 V2,939.84,1,1881.3700,313.00,0.101325,3.32,2015,5,2.0
418461,Ba1 K1 O4 V1,478.27,4,291.3760,298.00,0.101325,4.05,2008,4,1.0
5592,Co1.05 O4 V1.95,296.34,4,225.2055,70.00,0.101325,5.05,2019,3,1.95
418462,H1 Ba5 O13 V3,743.43,2,1048.5150,298.00,0.101325,4.68,2008,4,3.0
5593,Co1.05 O4 V1.95,296.19,4,225.2055,30.00,0.101325,5.05,2019,3,1.95
5590,Co1.05 O4 V1.95,593.45,8,225.2055,160.00,0.101325,5.04,2019,3,1.95
418460,Ba3 O8 V2,615.96,3,641.8920,298.00,0.101325,5.19,2008,3,2.0
5591,Co1.05 O4 V1.95,593.04,8,225.2055,120.00,0.101325,5.04,2019,3,1.95
418463,H1 O13 Sr5 V3,651.24,2,799.9150,298.00,0.101325,4.08,2008,4,3.0
155162,In1 O4 V1,322.39,4,229.7560,293.00,0.101325,4.73,2005,3,1.0
258928,Ag4 O7 V2,2836.78,16,645.3530,293.00,0.101325,6.04,2016,3,2.0
105131,Al20 Eu1 V2,3099.94,8,793.4400,293.00,0.101325,3.40,1990,3,2.0
5601,Co1.5 O4 V1.5,589.47,8,228.8010,30.00,0.101325,5.16,2019,3,1.5
5600,Co1.5 O4 V1.5,589.58,8,228.8010,70.00,0.101325,5.16,2019,3,1.5
5598,Co1.5 O4 V1.5,590.27,8,228.8010,160.00,0.101325,5.15,2019,3,1.5
92361,Mn3 O8 V2,622.09,4,394.6920,153.00,0.101325,4.21,2000,3,2.0
5599,Co1.5 O4 V1.5,589.94,8,228.8010,120.00,0.101325,5.15,2019,3,1.5
5596,Co1.2 O4 V1.8,591.75,8,226.4040,70.00,0.101325,5.08,2019,3,1.8
5597,Co1.2 O4 V1.8,295.86,4,226.4040,30.00,0.101325,5.08,2019,3,1.8
31000,C5 H4 K3 N6 O3 V1,1314.14,4,364.3660,293.00,0.101325,1.84,1968,6,1.0
5612,Co1.4 O4 V1.6,298.86,4,228.0020,70.00,0.101325,5.06,2019,3,1.6
5613,Co1.4 O4 V1.6,298.77,4,228.0020,30.00,0.101325,5.07,2019,3,1.6
5610,Co1.4 O4 V1.6,598.46,8,228.0020,160.00,0.101325,5.06,2019,3,1.6
5611,Co1.4 O4 V1.6,598.14,8,228.0020,120.00,0.101325,5.06,2019,3,1.6
5608,Co1.2 O4 V1.8,297.67,4,226.4040,70.00,0.101325,5.05,2019,3,1.8
5609,Co1.2 O4 V1.8,297.49,4,226.4040,30.00,0.101325,5.05,2019,3,1.8
5607,Co1.2 O4 V1.8,595.71,8,226.4040,120.00,0.101325,5.04,2019,3,1.8
5606,Co1.2 O4 V1.8,596.08,8,226.4040,160.00,0.101325,5.05,2019,3,1.8
5604,Co1.06 O4 V1.94,296.83,4,225.2854,70.00,0.101325,5.04,2019,3,1.94
5605,Co1.06 O4 V1.94,296.64,4,225.2854,30.00,0.101325,5.04,2019,3,1.94
5603,Co1.06 O4 V1.94,594.02,8,225.2854,160.00,0.101325,5.04,2019,3,1.94
5602,Co1.06 O4 V1.94,594.40,8,225.2854,160.00,0.101325,5.03,2019,3,1.94
380016,Ba1 Cl1 Cu1 K1 O7 V2,429.29,2,489.3130,293.00,0.101325,3.79,1994,6,2.0
168441,Co11.7 La2.2 V12.8,366.99,1,1647.1150,293.00,0.101325,7.45,2010,3,12.8
5086,H1 Al2.1 Ca2 Fe0.1 O13 Si3 V0.8,457.41,2,476.4080,293.00,0.101325,3.46,1969,7,0.8
66033,Ce1 O4 V1,353.49,4,255.0560,293.00,0.101325,4.79,1990,3,1.0
638843,Hf1 Ru0.5 V1.5,195.20,4,305.4350,293.00,0.101325,10.39,1972,3,1.5
5090,As1.5 Cu24 Fe2.9 S32 Sb1.5 Sn3 V1.1,1235.38,1,3420.3220,293.00,0.101325,4.60,1984,7,1.1
67441,As0.24 Ca2.3 Mn2 Na0.7 O12 Si0.3 V2.46,1969.11,8,561.8640,293.00,0.101325,3.79,1987,7,2.46
55164,Li1 O6 Si2 V1,413.31,4,210.0450,295.00,0.101325,3.38,2004,4,1.0
251182,Na1 O5 V2,196.54,2,204.8650,293.00,0.101325,3.46,2014,3,2.0
251181,O5 V2,179.48,2,181.8750,293.00,0.101325,3.37,2014,2,2.0
291384,H6 O11 P1 Rb1 V2,917.85,4,400.3570,293.00,0.101325,2.90,2014,5,2.0
291383,H6 K1 O11 P1 V2,894.86,4,353.9870,293.00,0.101325,2.63,2014,5,2.0
155240,La1 O4 V1,333.17,4,253.8460,293.00,0.101325,5.06,2006,3,1.0
391418,Bi13.166 Na0.834 O30 V4,5932.55,8,3454.3343,293.00,0.101325,7.74,2007,4,4.0
92445,Cu5 O13 Tl1 V3,538.71,2,882.9270,293.00,0.101325,5.44,2000,4,3.0
391416,Bi12.034 Ca1.966 O30 V4,5910.75,8,3277.3926,293.00,0.101325,7.37,2007,4,4.0
391417,Bi12.162 Cd1.838 O30 V4,5888.42,8,3431.9360,293.00,0.101325,7.74,2007,4,4.0
105236,Nb2.919 Sn1 V0.081,147.53,2,394.0204,293.00,0.101325,8.87,1986,3,0.081
418652,H12 Co1 K2 O25 V2 W4,2377.35,4,1386.4810,293.00,0.101325,3.87,2008,6,2.0
418653,H24 Co2 O31 V2 W4,1961.79,3,1475.3010,293.00,0.101325,3.75,2008,5,2.0
5107,H1 As0.44 Bi3 O10 P0.44 V1.12,430.96,2,891.5824,293.00,0.101325,6.87,1983,6,1.12
105239,Nb0.33 Ta0.33 V0.34,33.70,2,107.6934,293.00,0.101325,10.61,1968,3,0.34
391414,Bi14 O30 V4,6011.09,8,3609.4500,293.00,0.101325,7.98,2007,3,4.0
391415,Bi12.57 O30 Sr1.43 V4,6019.21,8,3435.9052,293.00,0.101325,7.58,2007,4,4.0
31302,Ca0.6 O5 V1.9478,397.21,4,203.2639,293.00,0.101325,3.40,1983,3,1.9478
168504,I1 La1 O9 V2,755.82,4,511.6810,293.00,0.101325,4.50,2010,4,2.0
168503,H2 I4 La1 O15 V1,645.57,2,939.4510,293.00,0.101325,4.83,2010,5,1.0
68662,H1 As0.41 Ca0.924 Cu1 O5 Pb0.076 V0.59,405.30,4,258.1052,293.00,0.101325,4.23,1989,7,0.59
168505,I5 La1 O16 V1,1428.29,4,1080.3340,293.00,0.101325,5.02,2010,4,1.0
168501,C18 H54 As6 N9 O51 V15,4592.26,2,2426.2620,100.00,0.101325,1.75,2010,6,15.0
105254,Nb1 V1,32.25,1,143.8500,293.00,0.101325,7.41,1954,2,1.0
68994,H6 Cu3 O11 V2,447.73,2,474.5670,293.00,0.101325,3.52,1990,4,2.0
105264,H32 K2 Mg2 O44 V10,897.93,1,1372.4320,293.00,0.101325,2.54,1990,5,10.0
68995,H6 Cu3 O11 V2,447.08,2,474.5670,293.00,0.101325,3.53,1990,4,2.0
419201,Ag1 Cu1 O4 V1,338.83,4,286.3560,293.00,0.101325,5.61,2008,4,1.0
419532,Co1 O10 P2 V2,341.57,2,382.7400,566.00,0.101325,3.72,2008,4,2.0
427745,H2 Ba1 Mn9 O26 V6,2115.53,4,1355.4300,293.00,0.101325,4.26,2015,5,6.0
419202,Ag1 Cu1 O4 V1,337.86,4,286.3560,120.00,0.101325,5.63,2008,4,1.0
5114,Ba2 O14 Si4 V2,580.30,2,712.8900,293.00,0.101325,4.08,1982,4,2.0
155292,N1 V1,70.80,4,64.9470,293.00,0.101325,6.09,2006,2,1.0
638931,Hf1 Si1 V1,95.68,2,257.5160,293.00,0.101325,8.94,1973,3,1.0
419533,Ni1 O10 P2 V2,339.81,2,382.5200,293.00,0.101325,3.74,2008,4,2.0
419534,Cu1 O10 P2 V2,1349.13,8,387.3600,571.00,0.101325,3.81,2008,4,2.0
638932,Hf1 Si1 V1,212.35,4,257.5160,293.00,0.101325,8.06,1978,3,1.0
400765,Co2 O8 Sr1 V2,1267.64,8,435.3520,293.00,0.101325,4.56,1994,4,2.0
400771,Cd0.73 Cu0.27 O6 V2,212.73,2,297.0845,293.00,0.101325,4.64,1994,4,2.0
291440,Cu1 Li1 O4 V1,288.53,4,185.4250,293.00,0.101325,4.26,2015,4,1.0
291439,Cu0.9 Li1 Mn0.1 O4 V1,286.87,4,184.5640,293.00,0.101325,4.27,2015,5,1.0
291438,Cu0.95 Li1 Mn0.05 O4 V1,286.92,4,184.9945,293.00,0.101325,4.28,2015,5,1.0
291437,Cu1 Li1 O4 V1,286.82,4,185.4250,293.00,0.101325,4.29,2015,4,1.0
400802,Cu5 K1 O13 V3,532.17,2,717.6570,293.00,0.101325,4.48,1994,4,3.0
401043,Ba2 Cl1 K1 O7 V2,434.50,2,563.1030,293.00,0.101325,4.30,1994,5,2.0
291442,Cu1 Li1 O4 V1,287.84,4,185.4250,293.00,0.101325,4.28,2015,4,1.0
291441,Cu1 Li1 O4 V1,288.26,4,185.4250,293.00,0.101325,4.27,2015,4,1.0
606185,C1 Al1 Cr1 V1,94.01,2,141.9310,293.00,0.101325,5.01,1980,4,1.0
105309,Ni0.375 Pd0.375 V0.25,52.73,4,74.6513,293.00,0.101325,9.40,1960,3,0.25
638952,Hf0.9 Ta0.9 V1.2,200.17,4,384.6240,293.00,0.101325,12.76,1970,3,1.2
200604,O9 P2 V2,1225.82,8,307.8110,293.00,0.101325,3.34,1979,3,2.0
155335,H3.74 Er1 Fe1.85 V0.15,488.75,8,281.9934,293.00,0.101325,7.66,2004,4,0.15
380066,As2.58 Co3 Cu1 K1 O12 V0.42,969.21,4,686.1164,293.00,0.101325,4.70,1994,6,0.42
638975,Hf1 V2,401.46,8,280.3700,300.00,0.101325,9.28,1976,2,2.0
638979,Hf1 V2,402.93,8,280.3700,293.00,0.101325,9.24,1974,2,2.0
638977,Hf1 V2,403.09,8,280.3700,293.00,0.101325,9.24,1968,2,2.0
638982,Hf1 V2,406.87,8,280.3700,293.00,0.101325,9.15,1988,2,2.0
638983,Hf1 V2,401.95,8,280.3700,298.00,0.101325,9.27,1978,2,2.0
638980,Hf1 V2,410.17,8,280.3700,293.00,0.101325,9.08,1970,2,2.0
638986,Hf1 V2,400.32,8,280.3700,120.00,0.101325,9.30,1972,2,2.0
638987,Hf1 V2,200.81,4,280.3700,293.00,0.101325,9.27,1972,2,2.0
638985,Hf1 V2,405.22,8,280.3700,293.00,0.101325,9.19,1975,2,2.0
638991,Hf1 V2,402.93,8,280.3700,293.00,0.101325,9.24,1975,2,2.0
638988,Hf1 V2,403.09,8,280.3700,293.00,0.101325,9.24,1979,2,2.0
638989,Hf0.013 V0.987,27.76,2,52.5982,293.00,0.101325,6.29,1985,2,0.987
638994,Hf1 V2,400.32,8,280.3700,293.00,0.101325,9.30,1980,2,2.0
638995,Hf1 V2,407.20,8,280.3700,293.00,0.101325,9.15,1958,2,2.0
55310,H8 Mn1 O10 V1.95,866.26,4,322.3270,293.00,0.101325,2.47,2003,4,1.95
401034,Cu0.36 Mg1.64 Na1 O10 V3,400.60,2,398.5464,293.00,0.101325,3.30,1994,5,3.0
401042,Cl1 Cu1 K4 O15 V5,426.33,1,750.0850,293.00,0.101325,2.92,1994,5,5.0
638996,Hf1 V2,405.22,8,280.3700,293.00,0.101325,9.19,1961,2,2.0
638997,Hf1 V2,401.95,8,280.3700,293.00,0.101325,9.27,1985,2,2.0
55331,O9 Pb4 V2,1949.09,8,1074.6310,293.00,0.101325,7.32,2003,3,2.0
55332,H10 O10 S1 V1,395.52,2,253.0740,293.00,0.101325,2.13,2003,4,1.0
639000,Hf1 V4 Zr1,406.87,4,473.4700,298.00,0.101325,7.73,1978,3,4.0
155369,C0.62 Ti0.8 V0.2,118.42,6,55.9548,293.00,0.101325,4.71,2005,3,0.2
155370,C0.62 H0.08 Ti0.8 V0.2,634.30,32,56.0355,293.00,0.101325,4.69,2005,4,0.2
155368,C0.62 Ti0.8 V0.2,634.13,32,55.9548,293.00,0.101325,4.69,2005,3,0.2
606241,C1 Al1 Nb1 V1,108.40,2,182.8410,293.00,0.101325,5.60,1982,4,1.0
401203,Ca1 K3 O15 V5,3177.40,8,652.0650,293.00,0.101325,2.73,1995,4,5.0
105377,Ni2 Sn1 V1,219.80,4,287.0500,293.00,0.101325,8.67,1963,3,1.0
67726,H2 Ba1 Cu3 O10 V2,419.21,2,591.8760,293.00,0.101325,4.69,1990,5,2.0
105376,Ni2 Sn1 V1,220.02,4,287.0500,293.00,0.101325,8.67,1976,3,1.0
759657,Al0.407 Fe0.593 O4 V1,460.41,6,159.0359,293.00,0.101325,3.44,2018,4,1.0
401350,Ag1 Cd1 O4 V1,372.26,4,335.2060,293.00,0.101325,5.98,1995,4,1.0
401432,Ag0.5 Cu3 Mo2.5 O12 V0.5,524.99,2,701.8930,293.00,0.101325,4.44,1995,5,0.5
606264,C1 Al1 Ta0.7 V1.3,102.66,2,231.8780,293.00,0.101325,7.50,1982,4,1.3
401454,Cd1 Cu1 O4 V1,356.14,4,290.8860,293.00,0.101325,5.43,1995,4,1.0
622655,Co5 Dy1 Fe5 V2,338.34,2,838.2800,293.00,0.101325,8.23,1991,4,2.0
606278,C1 Al1 Ti1 V1,102.66,2,137.8310,293.00,0.101325,4.46,1980,4,1.0
606283,C1 Al1 V2,96.47,2,140.8710,293.00,0.101325,4.85,1980,3,2.0
402008,Ag0.26 S8 V6,243.08,1,590.1982,293.00,0.101325,4.03,1995,3,6.0
606285,C1 Al1 V2,96.56,2,140.8710,293.00,0.101325,4.85,1963,3,2.0
155416,H1.4 O25.4 Pb9.262 V6,674.78,1,2632.4196,293.00,0.101325,6.48,2006,4,6.0
155422,Cs2 O12 Sr1 V4,349.73,1,749.1880,293.00,0.101325,3.56,2005,4,4.0
155421,O12 Rb2 Sr1 V4,672.22,2,654.3080,293.00,0.101325,3.23,2005,4,4.0
155419,Na2 O12 Sr1 V4,561.17,2,529.3480,293.00,0.101325,3.13,2005,4,4.0
155420,K2 O12 Sr1 V4,636.36,2,561.5680,293.00,0.101325,2.93,2005,4,4.0
280763,H2 O7 P1 Pb1 V1,1070.12,8,403.1090,293.00,0.101325,5.00,2001,5,1.0
280764,H1 Na1 O9 P2 V1 Zn1,697.03,4,346.2390,300.00,0.101325,3.30,2001,6,1.0
280765,H18 As2 O35 V10,4664.16,6,1237.3490,293.00,0.101325,2.64,2001,4,10.0
105439,Ni0.9 V3.1,104.49,2,210.7530,293.00,0.101325,6.70,1974,2,3.1
105441,Ni2 V1,69.39,2,168.3600,293.00,0.101325,8.06,1965,2,1.0
105440,Ni0.97 V3.03,104.25,2,211.2969,293.00,0.101325,6.73,1970,2,3.03
105443,Ni3 V1,90.51,2,227.0700,293.00,0.101325,8.33,1952,2,1.0
105442,Ni3 V1,90.64,2,227.0700,293.00,0.101325,8.32,1983,2,1.0
